DDCTransactionIdD15FAE62436A185AAE38218A34936D87_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.22.27, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.962727ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/InfinityBladeEffects/Effects/FX_Combat_Base/Impact/P_Impact_Enemy_IB.uasset, AllOfLoadPackage_Duration=41.388880ms, AllOfLoadPackage_HitCount=7, ResolveRedirectors_Duration=0.001580ms, ResolveRedirectors_HitCount=7, CacheForCookedPlatformData_Duration=1.540437ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.075269ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.204522ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=17.807841ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_1821, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_896FAC72420F9098C4142BB75D11303B__AFF4A7AA5598832AB7816B3B0DD57BE268EC528B, StartTime=2015.12.10-06.22.43, HierarchicalDDC, Duration=0.128470ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_1822, CachedDataProbablyExists, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_1821, StartTime=2015.12.10-06.22.43, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.084728ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_188, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_896FAC72420F9098C4142BB75D11303B__AFF4A7AA5598832AB7816B3B0DD57BE268EC528B, StartTime=2015.12.10-06.22.43, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=0.289645ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_189, CachedDataProbablyExists, Parent=DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_188, StartTime=2015.12.10-06.22.43, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.093788ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_190, GetCachedData, Parent=DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_188, StartTime=2015.12.10-06.22.43, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.145808ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_187, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_896FAC72420F9098C4142BB75D11303B__DAEEED5A76CB7C23BD52DEA059681F724DF8CE92, StartTime=2015.12.10-06.22.43, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=0.410233ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_265, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_896FAC72420F9098C4142BB75D11303B__0D53153F434BB6A6B835E363D068D986ED335288, StartTime=2015.12.10-06.22.43, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.340875ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_188, CachedDataProbablyExists, Parent=DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_187, StartTime=2015.12.10-06.22.43, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.096153ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_266, CachedDataProbablyExists, Parent=DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_265, StartTime=2015.12.10-06.22.43, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.101279ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_189, GetCachedData, Parent=DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_187, StartTime=2015.12.10-06.22.43, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.189550ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_267, GetCachedData, Parent=DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_265, StartTime=2015.12.10-06.22.43, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.168271ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_268, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_896FAC72420F9098C4142BB75D11303B__0994581E7E83799512A541AE6512660445FEF7ED, StartTime=2015.12.10-06.22.43, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.262454ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_269, CachedDataProbablyExists, Parent=DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_268, StartTime=2015.12.10-06.22.43, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.083148ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_270, GetCachedData, Parent=DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_268, StartTime=2015.12.10-06.22.43, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.131227ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_572, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/InfinityBladeEffects/Effects/FX_Combat_Base/Impact/P_Impact_Enemy_IB.uasset, FlushAsyncLoading=0.049651ms, FlushStreamingFunc=0.005517ms, BlockTillAllRequestsFinished=0.005517ms, ResetLoadersForSaveUnMarkAllObjects=0.215165ms, TagPackageExports=0.732586ms, BeginCacheForCookedPlatformData=0.017732ms, SerializeImports=1.215722ms, GatherLocalizableTextData=0.004333ms, MarkNames=0.044137ms, SerializeSummary=0.009459ms, SerializeNames=0.144623ms, SerializeGatherableTextData=0.001971ms, BuildExportMap=0.305016ms, SortExportsNonSeekfree=8.121092ms, SortExportsSeekfreeConstructor=0.027977ms, SortExportsSeekfreeInner=3.031619ms, SortExportsSeekfree=0.010639ms, BuildDependencyMap=0.124920ms, SerializeImportMap=0.009455ms, SerializeExportMap=0.041381ms, SerializeDependencyMap=0.010248ms, SerializeStringAssetReferenceMap=0.002757ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023644ms, SerializeExports=0.727855ms, SerializeBulkData=0.014190ms, AsyncWrite=0.096548ms, UnaccountedTime=0.312500ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/Spider_BP.uasset, AllOfLoadPackage_Duration=0.747558ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000395ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002362ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.057533ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.011820ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.843320ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_573, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/Spider_BP.uasset, FlushAsyncLoading=0.048865ms, FlushStreamingFunc=0.004727ms, BlockTillAllRequestsFinished=0.004336ms, ResetLoadersForSaveUnMarkAllObjects=0.133984ms, TagPackageExports=0.006303ms, BeginCacheForCookedPlatformData=0.003546ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
../../../Engine/Content/MobileResources/HUD/T_Castle_ThumbstickOutter.uasset, AllOfLoadPackage_Duration=0.892181ms, AllOfLoadPackage_HitCount=3, ResolveRedirectors_Duration=0.001181ms, ResolveRedirectors_HitCount=3, CacheForCookedPlatformData_Duration=0.644706ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.075664ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.101279ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.301790ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_1823, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9F5B2DF1453DB1272733529F5E95869__4EB2A0ED4F34B3CC6C624508CD3BBE64BBA526A0, StartTime=2015.12.10-06.22.43, HierarchicalDDC, Duration=0.013005ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_271, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9F5B2DF1453DB1272733529F5E95869__4EB2A0ED4F34B3CC6C624508CD3BBE64BBA526A0, StartTime=2015.12.10-06.22.43, HierarchicalDDC, DataSize=65848 bytes, Retrieved=true, Duration=0.233293ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_574, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/T_Castle_ThumbstickOutter.uasset, FlushAsyncLoading=0.039801ms, FlushStreamingFunc=0.006307ms, BlockTillAllRequestsFinished=0.004727ms, ResetLoadersForSaveUnMarkAllObjects=0.151720ms, TagPackageExports=0.055168ms, BeginCacheForCookedPlatformData=0.042561ms, SerializeImports=0.066597ms, GatherLocalizableTextData=0.003155ms, MarkNames=0.005517ms, SerializeSummary=0.011820ms, SerializeNames=0.026010ms, SerializeGatherableTextData=0.002757ms, BuildExportMap=0.011034ms, SortExportsNonSeekfree=0.005517ms, SortExportsSeekfreeConstructor=0.013400ms, SortExportsSeekfreeInner=0.199009ms, SortExportsSeekfree=0.002757ms, BuildDependencyMap=0.007883ms, SerializeImportMap=0.004336ms, SerializeExportMap=0.003152ms, SerializeDependencyMap=0.002760ms, SerializeStringAssetReferenceMap=0.002757ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014581ms, SerializeExports=0.068571ms, SerializeBulkData=0.010245ms, AsyncWrite=0.096943ms, UnaccountedTime=0.196643ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionPad2.uasset, AllOfLoadPackage_Duration=0.858296ms, AllOfLoadPackage_HitCount=6, ResolveRedirectors_Duration=0.001181ms, ResolveRedirectors_HitCount=6, CacheForCookedPlatformData_Duration=0.943020ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.088274ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.094183ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.287999ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_1824, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__536E815204A7A55A1C3DC28912842A9998DC951D, StartTime=2015.12.10-06.22.43, HierarchicalDDC, Duration=0.013005ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_190, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__536E815204A7A55A1C3DC28912842A9998DC951D, StartTime=2015.12.10-06.22.43, HierarchicalDDC, DataSize=3883 bytes, Retrieved=true, Duration=0.184428ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_272, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__A885F07B0952CD16CE13DADC3D75FAA72804CE9A, StartTime=2015.12.10-06.22.43, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.212800ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_273, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__E711B9F5E3FE93BF616817FF2150AFFDB1723C2E, StartTime=2015.12.10-06.22.43, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.078421ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_575, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionPad2.uasset, FlushAsyncLoading=0.048079ms, FlushStreamingFunc=0.007093ms, BlockTillAllRequestsFinished=0.004333ms, ResetLoadersForSaveUnMarkAllObjects=0.173394ms, TagPackageExports=0.055563ms, BeginCacheForCookedPlatformData=0.042561ms, SerializeImports=0.063445ms, GatherLocalizableTextData=0.003546ms, MarkNames=0.005122ms, SerializeSummary=0.011429ms, SerializeNames=0.021279ms, SerializeGatherableTextData=0.002760ms, BuildExportMap=0.012215ms, SortExportsNonSeekfree=0.005517ms, SortExportsSeekfreeConstructor=0.013005ms, SortExportsSeekfreeInner=0.207677ms, SortExportsSeekfree=0.003546ms, BuildDependencyMap=0.008669ms, SerializeImportMap=0.003546ms, SerializeExportMap=0.003152ms, SerializeDependencyMap=0.003152ms, SerializeStringAssetReferenceMap=0.003152ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016551ms, SerializeExports=0.067387ms, SerializeBulkData=0.009853ms, AsyncWrite=0.084333ms, UnaccountedTime=0.193488ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
../../../Engine/Content/MobileResources/T_MobileControls_texture.uasset, AllOfLoadPackage_Duration=0.947759ms, AllOfLoadPackage_HitCount=9, ResolveRedirectors_Duration=0.000790ms, ResolveRedirectors_HitCount=9, CacheForCookedPlatformData_Duration=1.252368ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.088274ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.099700ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.360903ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_1825, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__7741C2B795775BFA3104662CBC48EFE5FD9B7782, StartTime=2015.12.10-06.22.43, HierarchicalDDC, Duration=0.014186ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_191, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__7741C2B795775BFA3104662CBC48EFE5FD9B7782, StartTime=2015.12.10-06.22.43, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.144627ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_191, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__CE9E8C2753F09B87FABEC48764BCDF5C0418506D, StartTime=2015.12.10-06.22.43, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.388950ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_192, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__B6179C1D92F62425940B03B442B5BB2F36D1378A, StartTime=2015.12.10-06.22.43, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.140686ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_274, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__B5858B18ACEB8D7AEB6A29EACA75015ECEE0FAB6, StartTime=2015.12.10-06.22.43, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.066992ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_576, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/T_MobileControls_texture.uasset, FlushAsyncLoading=0.047684ms, FlushStreamingFunc=0.005912ms, BlockTillAllRequestsFinished=0.003941ms, ResetLoadersForSaveUnMarkAllObjects=0.159994ms, TagPackageExports=0.055172ms, BeginCacheForCookedPlatformData=0.043742ms, SerializeImports=0.064626ms, GatherLocalizableTextData=0.003546ms, MarkNames=0.005517ms, SerializeSummary=0.011034ms, SerializeNames=0.028376ms, SerializeGatherableTextData=0.002757ms, BuildExportMap=0.011429ms, SortExportsNonSeekfree=0.005122ms, SortExportsSeekfreeConstructor=0.013400ms, SortExportsSeekfreeInner=0.197038ms, SortExportsSeekfree=0.003152ms, BuildDependencyMap=0.008274ms, SerializeImportMap=0.003546ms, SerializeExportMap=0.003152ms, SerializeDependencyMap=0.003546ms, SerializeStringAssetReferenceMap=0.002366ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013791ms, SerializeExports=0.118617ms, SerializeBulkData=0.011824ms, AsyncWrite=0.124134ms, UnaccountedTime=0.201765ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Mannequin/Character/Mesh/UE4_Mannequin_Skeleton.uasset, AllOfLoadPackage_Duration=1.054153ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=75.959079ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004333ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.106797ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.018124ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.619021ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_1826, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufE00E67C0__6C28CE03A5C1E33886F013C2BED44AFCE11A3124, StartTime=2015.12.10-06.22.43, HierarchicalDDC, DataSize=514284 bytes, Retrieved=true, Duration=1.647234ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_1827, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufE00E67C0__19393E45F868C3F326DDBC7436BCBAA6A04B5C26, StartTime=2015.12.10-06.22.43, HierarchicalDDC, DataSize=386908 bytes, Retrieved=true, Duration=1.084887ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_1828, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufE00E67C0__C08A1973F3D0A6F310BEBD500428A54AD81CE26F, StartTime=2015.12.10-06.22.43, HierarchicalDDC, DataSize=500487 bytes, Retrieved=true, Duration=1.475811ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_1829, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufE00E67C0__D868F222013716FCAE9C4BA9F9B54A7BED6D3F0D, StartTime=2015.12.10-06.22.43, HierarchicalDDC, DataSize=376635 bytes, Retrieved=true, Duration=1.013163ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_577, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Mannequin/Character/Mesh/UE4_Mannequin_Skeleton.uasset, FlushAsyncLoading=0.056747ms, FlushStreamingFunc=0.005517ms, BlockTillAllRequestsFinished=0.004727ms, ResetLoadersForSaveUnMarkAllObjects=0.209253ms, TagPackageExports=0.059504ms, BeginCacheForCookedPlatformData=0.005912ms, SerializeImports=0.088271ms, GatherLocalizableTextData=0.003941ms, MarkNames=0.006698ms, SerializeSummary=0.014581ms, SerializeNames=0.104826ms, SerializeGatherableTextData=0.005122ms, BuildExportMap=0.022464ms, SortExportsNonSeekfree=0.009455ms, SortExportsSeekfreeConstructor=0.016551ms, SortExportsSeekfreeInner=0.173789ms, SortExportsSeekfree=0.004727ms, BuildDependencyMap=0.011824ms, SerializeImportMap=0.003941ms, SerializeExportMap=0.003152ms, SerializeDependencyMap=0.003152ms, SerializeStringAssetReferenceMap=0.002760ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020884ms, SerializeExports=0.104036ms, SerializeBulkData=0.013795ms, AsyncWrite=0.096153ms, UnaccountedTime=0.180487ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/ThirdPersonBP/Mannequin/Character/Mesh/SK_Mannequin.uasset, AllOfLoadPackage_Duration=13.335884ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000790ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005122ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.083148ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.019707ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=7.350281ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_578, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Mannequin/Character/Mesh/SK_Mannequin.uasset, FlushAsyncLoading=0.043351ms, FlushStreamingFunc=0.005517ms, BlockTillAllRequestsFinished=0.004333ms, ResetLoadersForSaveUnMarkAllObjects=0.288069ms, TagPackageExports=0.155266ms, BeginCacheForCookedPlatformData=0.008669ms, SerializeImports=0.192307ms, GatherLocalizableTextData=0.004731ms, MarkNames=0.010245ms, SerializeSummary=0.013400ms, SerializeNames=0.145018ms, SerializeGatherableTextData=0.003941ms, BuildExportMap=0.033889ms, SortExportsNonSeekfree=0.005912ms, SortExportsSeekfreeConstructor=0.011824ms, SortExportsSeekfreeInner=0.893760ms, SortExportsSeekfree=0.005912ms, BuildDependencyMap=0.011034ms, SerializeImportMap=0.010245ms, SerializeExportMap=0.005912ms, SerializeDependencyMap=0.003546ms, SerializeStringAssetReferenceMap=0.003152ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022464ms, SerializeExports=2.379421ms, SerializeBulkData=0.035468ms, AsyncWrite=1.549501ms, UnaccountedTime=0.151720ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
