DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-05.56.03, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.547372ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2254, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf082DCF3F__BA69CE8D78D0C8C309D7991766787E947C33D973, StartTime=2015.12.10-05.57.37, HierarchicalDDC, DataSize=108975 bytes, Retrieved=true, Duration=0.401169ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2255, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2254, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.109158ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2256, GetCachedData, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2254, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.146989ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Props/phongE1.uasset, AllOfLoadPackage_Duration=9.520847ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.007883ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.085514ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.014976ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.906857ms, SaveCookedPackage_HitCount=1, RunGuid=RunID5CC7F532450668D68C488F8012C43307
SavePackageTransactionId8B8692E6413CFF54A18427A8F7BABF9E_590, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Props/phongE1.uasset, FlushAsyncLoading=0.027586ms, FlushStreamingFunc=0.003546ms, BlockTillAllRequestsFinished=0.002757ms, ResetLoadersForSaveUnMarkAllObjects=0.163540ms, TagPackageExports=0.270732ms, BeginCacheForCookedPlatformData=0.004727ms, SerializeImports=0.303831ms, GatherLocalizableTextData=0.002366ms, MarkNames=0.003546ms, SerializeSummary=0.007883ms, SerializeNames=0.055563ms, SerializeGatherableTextData=0.001576ms, BuildExportMap=0.009853ms, SortExportsNonSeekfree=0.005517ms, SortExportsSeekfreeConstructor=0.006698ms, SortExportsSeekfreeInner=0.791699ms, SortExportsSeekfree=0.005122ms, BuildDependencyMap=0.009459ms, SerializeImportMap=0.004727ms, SerializeExportMap=0.004336ms, SerializeDependencyMap=0.003152ms, SerializeStringAssetReferenceMap=0.002760ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020884ms, SerializeExports=0.815343ms, SerializeBulkData=0.020098ms, AsyncWrite=0.137925ms, UnaccountedTime=0.137530ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Props/phong1.uasset, AllOfLoadPackage_Duration=0.042167ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000395ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.009064ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.135168ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.031527ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=6.987732ms, SaveCookedPackage_HitCount=1, RunGuid=RunID5CC7F532450668D68C488F8012C43307
SavePackageTransactionId8B8692E6413CFF54A18427A8F7BABF9E_591, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Props/phong1.uasset, FlushAsyncLoading=0.098124ms, FlushStreamingFunc=0.008669ms, BlockTillAllRequestsFinished=0.006307ms, ResetLoadersForSaveUnMarkAllObjects=0.440180ms, TagPackageExports=0.963908ms, BeginCacheForCookedPlatformData=0.039801ms, SerializeImports=0.806671ms, GatherLocalizableTextData=0.014186ms, MarkNames=0.008278ms, SerializeSummary=0.025615ms, SerializeNames=0.110339ms, SerializeGatherableTextData=0.007883ms, BuildExportMap=0.036255ms, SortExportsNonSeekfree=0.019308ms, SortExportsSeekfreeConstructor=0.028376ms, SortExportsSeekfreeInner=0.918586ms, SortExportsSeekfree=0.011429ms, BuildDependencyMap=0.020884ms, SerializeImportMap=0.005122ms, SerializeExportMap=0.004333ms, SerializeDependencyMap=0.003546ms, SerializeStringAssetReferenceMap=0.003152ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.120983ms, SerializeExports=0.721943ms, SerializeBulkData=0.022858ms, AsyncWrite=0.141080ms, UnaccountedTime=0.150930ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2257, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_45__C65CF78E789F53DBE0A72E349873C19A3121A8F3, StartTime=2015.12.10-05.57.37, HierarchicalDDC, DataSize=488901 bytes, Retrieved=true, Duration=0.967454ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2258, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2257, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.111919ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2259, GetCachedData, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2257, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.445697ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2260, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_0384B713466861498__130B72E45A8859DE4447ED1FCC24200C3369B7FA, StartTime=2015.12.10-05.57.37, HierarchicalDDC, DataSize=2269 bytes, Retrieved=true, Duration=0.318017ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2261, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2260, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.121769ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2262, GetCachedData, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2260, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.119798ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2263, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0384B713466861498F7ED7ACBED52C1__AF5F03CA05D34858C4EDE45DC3249F3D910752C5, StartTime=2015.12.10-05.57.37, HierarchicalDDC, DataSize=125203 bytes, Retrieved=true, Duration=0.353090ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2264, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2263, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.062656ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2265, GetCachedData, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2263, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.130832ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Props/newcage.uasset, AllOfLoadPackage_Duration=5.024061ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001181ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.010245ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.201371ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.026405ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=6.240170ms, SaveCookedPackage_HitCount=1, RunGuid=RunID5CC7F532450668D68C488F8012C43307
SavePackageTransactionId8B8692E6413CFF54A18427A8F7BABF9E_592, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Props/newcage.uasset, FlushAsyncLoading=0.140682ms, FlushStreamingFunc=0.009853ms, BlockTillAllRequestsFinished=0.010639ms, ResetLoadersForSaveUnMarkAllObjects=0.621457ms, TagPackageExports=0.077240ms, BeginCacheForCookedPlatformData=0.008669ms, SerializeImports=0.117831ms, GatherLocalizableTextData=0.006303ms, MarkNames=0.011034ms, SerializeSummary=0.022464ms, SerializeNames=0.066202ms, SerializeGatherableTextData=0.003155ms, BuildExportMap=0.044923ms, SortExportsNonSeekfree=0.018917ms, SortExportsSeekfreeConstructor=0.022065ms, SortExportsSeekfreeInner=1.268528ms, SortExportsSeekfree=0.016946ms, BuildDependencyMap=0.030342ms, SerializeImportMap=0.016946ms, SerializeExportMap=0.008669ms, SerializeDependencyMap=0.005912ms, SerializeStringAssetReferenceMap=0.003938ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.082757ms, SerializeExports=1.096316ms, SerializeBulkData=0.063051ms, AsyncWrite=0.504024ms, UnaccountedTime=0.254177ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2266, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf0109E60B__C7E4A6E133C7BC780014434729BE64BD41795440, StartTime=2015.12.10-05.57.37, HierarchicalDDC, DataSize=143650 bytes, Retrieved=true, Duration=0.452790ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2267, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2266, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.125710ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2268, GetCachedData, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2266, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.162359ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2269, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf0109E60B__F554079737697930B913114C3D296DDD492598CF, StartTime=2015.12.10-05.57.37, HierarchicalDDC, DataSize=111667 bytes, Retrieved=true, Duration=0.403136ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2270, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2269, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.119012ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2271, GetCachedData, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2269, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.137925ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2272, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_2E__C09E399BCE0FFEE1D68FECFAABF6BE1587E96CEE, StartTime=2015.12.10-05.57.37, HierarchicalDDC, DataSize=57953 bytes, Retrieved=true, Duration=0.375159ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2273, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2272, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.128072ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2274, GetCachedData, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2272, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.130832ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2275, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_18E1F75F4F4653D3A318AD90913038E__AE19DEC61F1C3039FF761C6A1159A2A163E1683A, StartTime=2015.12.10-05.57.37, HierarchicalDDC, DataSize=27796 bytes, Retrieved=true, Duration=0.285309ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2276, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2275, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.077631ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2277, GetCachedData, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2275, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.117037ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2278, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_18E1F75F4F4653D3A__D004E1E807DCBCBF7B6CB03BE426B5290F1AFDCA, StartTime=2015.12.10-05.57.37, HierarchicalDDC, DataSize=4077 bytes, Retrieved=true, Duration=0.232112ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2279, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2278, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.069357ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2280, GetCachedData, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2278, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.090636ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Props/Mushroom.uasset, AllOfLoadPackage_Duration=14.928337ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000395ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003941ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.132013ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.021677ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.729360ms, SaveCookedPackage_HitCount=1, RunGuid=RunID5CC7F532450668D68C488F8012C43307
SavePackageTransactionId8B8692E6413CFF54A18427A8F7BABF9E_593, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Props/Mushroom.uasset, FlushAsyncLoading=0.023648ms, FlushStreamingFunc=0.003152ms, BlockTillAllRequestsFinished=0.002757ms, ResetLoadersForSaveUnMarkAllObjects=0.318412ms, TagPackageExports=0.039410ms, BeginCacheForCookedPlatformData=0.004727ms, SerializeImports=0.066206ms, GatherLocalizableTextData=0.003152ms, MarkNames=0.006303ms, SerializeSummary=0.012614ms, SerializeNames=0.037435ms, SerializeGatherableTextData=0.001971ms, BuildExportMap=0.037830ms, SortExportsNonSeekfree=0.009064ms, SortExportsSeekfreeConstructor=0.010639ms, SortExportsSeekfreeInner=0.685692ms, SortExportsSeekfree=0.003546ms, BuildDependencyMap=0.012610ms, SerializeImportMap=0.004731ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.003546ms, SerializeStringAssetReferenceMap=0.003152ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020493ms, SerializeExports=0.119008ms, SerializeBulkData=0.011034ms, AsyncWrite=0.079211ms, UnaccountedTime=0.122949ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2281, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufFC6B5272__F15406CB781252EB794702DA4969F500CC3164AD, StartTime=2015.12.10-05.57.37, HierarchicalDDC, DataSize=92532 bytes, Retrieved=true, Duration=0.409443ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2282, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2281, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.125315ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2283, GetCachedData, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2281, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.138715ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2284, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufFC6B5272__F046C34C5A0B920ECC349D9A9F8F5A264DBE052E, StartTime=2015.12.10-05.57.37, HierarchicalDDC, DataSize=60884 bytes, Retrieved=true, Duration=0.497714ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2285, CachedDataProbablyExists, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2284, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.188764ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2286, GetCachedData, Parent=DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2284, StartTime=2015.12.10-05.57.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.179302ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Props/mdl_material1.uasset, AllOfLoadPackage_Duration=7.633619ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000395ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.011824ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.239599ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.024036ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.974406ms, SaveCookedPackage_HitCount=1, RunGuid=RunID5CC7F532450668D68C488F8012C43307
SavePackageTransactionId8B8692E6413CFF54A18427A8F7BABF9E_594, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Props/mdl_material1.uasset, FlushAsyncLoading=0.143051ms, FlushStreamingFunc=0.007488ms, BlockTillAllRequestsFinished=0.009455ms, ResetLoadersForSaveUnMarkAllObjects=0.329055ms, TagPackageExports=0.238020ms, BeginCacheForCookedPlatformData=0.011429ms, SerializeImports=0.291612ms, GatherLocalizableTextData=0.005912ms, MarkNames=0.006702ms, SerializeSummary=0.023250ms, SerializeNames=0.074875ms, SerializeGatherableTextData=0.002362ms, BuildExportMap=0.021674ms, SortExportsNonSeekfree=0.011034ms, SortExportsSeekfreeConstructor=0.014976ms, SortExportsSeekfreeInner=0.736922ms, SortExportsSeekfree=0.004727ms, BuildDependencyMap=0.017732ms, SerializeImportMap=0.004333ms, SerializeExportMap=0.003546ms, SerializeDependencyMap=0.004336ms, SerializeStringAssetReferenceMap=0.002362ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.048868ms, SerializeExports=0.638399ms, SerializeBulkData=0.013795ms, AsyncWrite=0.134774ms, UnaccountedTime=0.242751ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2287, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_8D__E5BECD7636D3D27FE85B97F73558E3B3F344BC65, StartTime=2015.12.10-05.57.37, HierarchicalDDC, DataSize=53633 bytes, Retrieved=true, Duration=0.349149ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2288, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CC1ABFA347532F9212CB2CB951792B8__A347E0D94A6FCB7E977759A11784B3DA45009A59, StartTime=2015.12.10-05.57.37, HierarchicalDDC, DataSize=22916 bytes, Retrieved=true, Duration=0.209253ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
DDCTransactionId30DC5C474FA4CB70572805B84607C5E4_2289, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_CC1ABFA347532F921__9442E7683008232B83F9117EBF4A3C913C88EF5D, StartTime=2015.12.10-05.57.37, HierarchicalDDC, DataSize=5893 bytes, Retrieved=true, Duration=0.121377ms, RunGuid=RunID5CC7F532450668D68C488F8012C43307
