DDCTransactionId83B0738D468809CE35FBC69067158AFA_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.29.41, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=2.393216ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2093, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2092, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.099305ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2094, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2092, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.136349ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2095, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E97A7EE74679BE9D803D9399EA0B7320__1_0_13123_0, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.285704ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2096, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2095, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.090245ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2097, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2095, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.120193ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2098, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_360CDD4F445A7765FF010AA21A82B6C6__1_0_13123_0, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.284523ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2099, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2098, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.085123ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2100, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2098, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.120979ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2101, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_AAB15E18402B88C94A9B8993CD664044__1_0_13123_0, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.286490ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2102, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2101, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.083938ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2103, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2101, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.122949ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2104, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_EB9442014F475704CE3A1B9B9D6C3E88__1_0_13123_0, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.324719ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2105, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2104, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.125710ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2106, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2104, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.122555ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2107, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8FB034E640AACAD6DCCDE19EB3E99EE7__1_0_13123_0, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.287674ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2108, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2107, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.080787ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2109, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2107, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.128862ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2110, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_053ABEDD4888DF5BFCD9379610C3649E__1_0_13123_0, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.315655ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2111, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2110, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.115465ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2112, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2110, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.126105ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2113, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0361314D4D3C66E81781A5928E51250A__1_0_13123_0, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.327870ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2114, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2113, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.121769ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2115, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2113, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.126101ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2116, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1489D23A455D3FA9CF9B4E82A9515541__1_0_13123_0, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.316050ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2117, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2116, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.120588ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2118, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2116, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.118226ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2119, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_132EC473475ED87F17CB9395FBAE249B__1_0_13123_0, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=8685 bytes, Retrieved=true, Duration=0.330236ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2120, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2119, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.113886ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2121, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2119, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.136349ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2122, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D35AC9CB4A06F3AB45360DBDF4318FA2__1_0_13123_0, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.375554ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2123, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2122, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.085514ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2124, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2122, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.128862ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2125, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_00C69DE14E82850BDD0104A7FDE847F0__1_0_13123_0, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.308167ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2126, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2125, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.102460ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2127, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2125, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.132803ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2128, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_A3__A337468067788B274736990CA18F959971AFF6AC, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=699553 bytes, Retrieved=true, Duration=1.724079ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2129, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2128, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.183247ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2130, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2128, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.894550ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2131, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_D2F12EE8433115C71__FDFE52118D385E8CA0715459BBE76DC95785D7B3, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=2557 bytes, Retrieved=true, Duration=0.348363ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2132, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2131, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.120983ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2133, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2131, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.122163ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2134, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_80__F36EB0F359C14D211FC37C396E1B73AC2E205747, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=1212141 bytes, Retrieved=true, Duration=1.685064ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2135, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2134, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.095367ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2136, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2134, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.690810ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2137, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_F5__BE464179079735E9189972FA80E1F9C2E57AA6C0, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=37497 bytes, Retrieved=true, Duration=0.232901ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2138, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_45__C65CF78E789F53DBE0A72E349873C19A3121A8F3, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=488901 bytes, Retrieved=true, Duration=0.743225ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2139, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2138, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.115070ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2140, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2138, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.258513ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2141, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_0384B713466861498__130B72E45A8859DE4447ED1FCC24200C3369B7FA, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=2269 bytes, Retrieved=true, Duration=0.204131ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2142, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2141, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.062656ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2143, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2141, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.078816ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2144, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_42__EA6103806A9725ABF97CAF00723FA4BDC152DF13, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=180201 bytes, Retrieved=true, Duration=0.382252ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2145, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2144, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.054777ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2146, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2144, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.150930ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2147, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufFFC4B995__CAC787B79CB90874CECCE21AC3694903E79FCF80, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=146555 bytes, Retrieved=true, Duration=0.392500ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2148, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2147, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.097338ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2149, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2147, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.136744ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2150, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufFFC4B995__1B45C19AAEF6378EC408D5189536023AC96800CC, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=113199 bytes, Retrieved=true, Duration=0.353090ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2151, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2150, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.088666ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2152, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2150, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.130046ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2153, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D2F12EE8433115C71F81BFAC9945316__00DA47C4B7628C917560D692B39F7F7C6962B10D, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=239228 bytes, Retrieved=true, Duration=0.449244ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2154, CachedDataProbablyExists, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2153, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.068963ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2155, GetCachedData, Parent=DDCTransactionId83B0738D468809CE35FBC69067158AFA_2153, StartTime=2015.12.10-06.29.59, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.168663ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2156, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufDC720A25__81666D29111410003B999991E7F2721F709C6648, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=163711 bytes, Retrieved=true, Duration=0.377521ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2157, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufDC720A25__D1580DC79C9B2F7C9BBD784BFDF125845041F5B0, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=128653 bytes, Retrieved=true, Duration=0.301074ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
DDCTransactionId83B0738D468809CE35FBC69067158AFA_2158, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufF96766A4__AA70DAD989CD50C3B5F95C24DC5BE6184B4B1A21, StartTime=2015.12.10-06.29.59, HierarchicalDDC, DataSize=749965 bytes, Retrieved=true, Duration=1.497485ms, RunGuid=RunID738270244CC8060037FAAE932BEB098A
