DDCTransactionId689AC54C48F42F77137CDB81AF147490_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.17-07.36.19, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.546958ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_265, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_49EBE4F9430B027F3639729C4CE02__349CA13B15B01E106858DDDD0E3E3396DA218D6D, StartTime=2015.11.17-07.51.37, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.295505ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_266, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_49EBE4F9430B027F3639729C4CE02__AC9285A4DAFDC0716DEF13130A9B06B3FE11A1AD, StartTime=2015.11.17-07.51.37, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.102635ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
SavePackageTransactionIdD15A28234F97F14ADD81DC8018D8CD34_570, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Mannequin/Character/Textures/UE4_LOGO_CARD.uasset, FlushAsyncLoading=0.045758ms, FlushStreamingFunc=0.003848ms, BlockTillAllRequestsFinished=0.002995ms, ResetLoadersForSaveUnMarkAllObjects=3.173567ms, TagPackageExports=0.038490ms, BeginCacheForCookedPlatformData=0.027794ms, SerializeImports=0.041481ms, GatherLocalizableTextData=0.001714ms, MarkNames=0.003848ms, SerializeSummary=0.007696ms, SerializeNames=0.014968ms, SerializeGatherableTextData=0.001281ms, BuildExportMap=0.007272ms, SortExportsNonSeekfree=0.002991ms, SortExportsSeekfreeConstructor=0.008553ms, SortExportsSeekfreeInner=0.144973ms, SortExportsSeekfree=0.002138ms, BuildDependencyMap=0.005133ms, SerializeImportMap=0.002991ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001285ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011973ms, SerializeExports=0.041053ms, SerializeBulkData=0.078689ms, AsyncWrite=0.108194ms, UnaccountedTime=15.117745ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
E:/NightmareGame/TheGame/Content/StarterContent/Textures/T_Tech_Panel_N.uasset, AllOfLoadPackage_Duration=21.844637ms, AllOfLoadPackage_HitCount=1352, ResolveRedirectors_Duration=0.069275ms, ResolveRedirectors_HitCount=1352, CacheForCookedPlatformData_Duration=109.515656ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.080824ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.061158ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4370.287437ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_1783, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_611C584841F8445FD1B6728D5900024A___2DF73A23636FAA45974837D9F605D95EFF57D230, StartTime=2015.11.17-07.51.37, HierarchicalDDC, Duration=0.008978ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_301, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_611C584841F8445FD1B6728D5900024A___2DF73A23636FAA45974837D9F605D95EFF57D230, StartTime=2015.11.17-07.51.38, HierarchicalDDC, DataSize=7468 bytes, Retrieved=true, Duration=27.704676ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_302, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_611C584841F8445FD1B6728D5900024A___9276A76727515BB55EC76122FEF50E366805CEE4, StartTime=2015.11.17-07.51.38, HierarchicalDDC, DataSize=4194565 bytes, Retrieved=true, Duration=33.223030ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_303, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_611C584841F8445FD1B6728D5900024A___69C1493AF0CC25820F323993F3D384F950A169E6, StartTime=2015.11.17-07.51.38, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=4.991069ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_304, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_611C584841F8445FD1B6728D5900024A___4692569F3B82F28C03C5255AB08600C99E4D8DAA, StartTime=2015.11.17-07.51.38, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=0.667129ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_305, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_611C584841F8445FD1B6728D5900024A___A6230CF2F0CE6D9077AE719944717ECEF72B71BD, StartTime=2015.11.17-07.51.38, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.409685ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_306, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_611C584841F8445FD1B6728D5900024A___06FA5FF3F84EEE143BB58293ACC091B0AD9BE206, StartTime=2015.11.17-07.51.38, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.098359ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
SavePackageTransactionIdD15A28234F97F14ADD81DC8018D8CD34_571, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Tech_Panel_N.uasset, FlushAsyncLoading=0.035495ms, FlushStreamingFunc=0.004277ms, BlockTillAllRequestsFinished=0.003848ms, ResetLoadersForSaveUnMarkAllObjects=4344.873047ms, TagPackageExports=0.041910ms, BeginCacheForCookedPlatformData=0.028227ms, SerializeImports=0.042766ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.003848ms, SerializeSummary=0.007268ms, SerializeNames=0.017963ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.007268ms, SortExportsNonSeekfree=0.002995ms, SortExportsSeekfreeConstructor=0.008553ms, SortExportsSeekfreeInner=0.156518ms, SortExportsSeekfree=0.002567ms, BuildDependencyMap=0.005130ms, SerializeImportMap=0.014111ms, SerializeExportMap=0.002995ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011120ms, SerializeExports=0.041910ms, SerializeBulkData=3.411766ms, AsyncWrite=1.626767ms, UnaccountedTime=19.071341ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
E:/NightmareGame/TheGame/Content/InfinityBladeEffects/Effects/FX_Materials/Spark/M_Spark_Core_01_INST.uasset, AllOfLoadPackage_Duration=0.122737ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004277ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.091944ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.014540ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=16.055573ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
SavePackageTransactionIdD15A28234F97F14ADD81DC8018D8CD34_572, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/InfinityBladeEffects/Effects/FX_Materials/Spark/M_Spark_Core_01_INST.uasset, FlushAsyncLoading=0.045329ms, FlushStreamingFunc=0.003848ms, BlockTillAllRequestsFinished=0.002995ms, ResetLoadersForSaveUnMarkAllObjects=3.363013ms, TagPackageExports=0.010263ms, BeginCacheForCookedPlatformData=0.002991ms, SerializeImports=0.024803ms, GatherLocalizableTextData=0.003424ms, MarkNames=0.005558ms, SerializeSummary=0.012830ms, SerializeNames=0.047039ms, SerializeGatherableTextData=0.005562ms, BuildExportMap=0.017531ms, SortExportsNonSeekfree=0.003424ms, SortExportsSeekfreeConstructor=0.008125ms, SortExportsSeekfreeInner=0.512321ms, SortExportsSeekfree=0.004277ms, BuildDependencyMap=0.009406ms, SerializeImportMap=0.002991ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.002991ms, SerializeStringAssetReferenceMap=0.002567ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019673ms, SerializeExports=0.013683ms, SerializeBulkData=0.006843ms, AsyncWrite=0.054739ms, UnaccountedTime=10.393958ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
E:/NightmareGame/TheGame/Content/InfinityBladeEffects/Effects/FX_Materials/Spark/M_Spark_01_SubUV_2_2_INST.uasset, AllOfLoadPackage_Duration=9232.207540ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002563ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.100069ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.013687ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=15.855007ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
SavePackageTransactionIdD15A28234F97F14ADD81DC8018D8CD34_573, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/InfinityBladeEffects/Effects/FX_Materials/Spark/M_Spark_01_SubUV_2_2_INST.uasset, FlushAsyncLoading=0.052601ms, FlushStreamingFunc=0.004705ms, BlockTillAllRequestsFinished=0.003420ms, ResetLoadersForSaveUnMarkAllObjects=4.555296ms, TagPackageExports=0.011120ms, BeginCacheForCookedPlatformData=0.002991ms, SerializeImports=0.026088ms, GatherLocalizableTextData=0.002567ms, MarkNames=0.004701ms, SerializeSummary=0.007700ms, SerializeNames=0.032928ms, SerializeGatherableTextData=0.002138ms, BuildExportMap=0.014968ms, SortExportsNonSeekfree=0.003848ms, SortExportsSeekfreeConstructor=0.008125ms, SortExportsSeekfreeInner=0.377614ms, SortExportsSeekfree=0.003848ms, BuildDependencyMap=0.007268ms, SerializeImportMap=0.002995ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.002138ms, SerializeStringAssetReferenceMap=0.002138ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014111ms, SerializeExports=0.013687ms, SerializeBulkData=0.006840ms, AsyncWrite=0.062864ms, UnaccountedTime=9.841438ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
E:/NightmareGame/TheGame/Content/InfinityBladeEffects/Effects/FX_Materials/Smoke/M_Smoke_01_8X8_INST.uasset, AllOfLoadPackage_Duration=2296.263907ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002995ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.089381ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.013687ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=16.330123ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
SavePackageTransactionIdD15A28234F97F14ADD81DC8018D8CD34_574, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/InfinityBladeEffects/Effects/FX_Materials/Smoke/M_Smoke_01_8X8_INST.uasset, FlushAsyncLoading=0.039343ms, FlushStreamingFunc=0.003424ms, BlockTillAllRequestsFinished=0.003848ms, ResetLoadersForSaveUnMarkAllObjects=4.304692ms, TagPackageExports=0.010263ms, BeginCacheForCookedPlatformData=0.002995ms, SerializeImports=0.023518ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.004277ms, SerializeSummary=0.007700ms, SerializeNames=0.030790ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.015397ms, SortExportsNonSeekfree=0.003420ms, SortExportsSeekfreeConstructor=0.006843ms, SortExportsSeekfreeInner=0.363499ms, SortExportsSeekfree=0.002995ms, BuildDependencyMap=0.006415ms, SerializeImportMap=0.002563ms, SerializeExportMap=0.001714ms, SerializeDependencyMap=0.002138ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013683ms, SerializeExports=0.011548ms, SerializeBulkData=0.006415ms, AsyncWrite=0.052597ms, UnaccountedTime=10.551333ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
E:/NightmareGame/TheGame/Content/ThirdPersonBP/Menus/InGameMenu.uasset, AllOfLoadPackage_Duration=0.024803ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000425ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.107765ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.080395ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.097074ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2223.122183ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
SavePackageTransactionIdD15A28234F97F14ADD81DC8018D8CD34_575, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Menus/InGameMenu.uasset, FlushAsyncLoading=0.036348ms, FlushStreamingFunc=0.002995ms, BlockTillAllRequestsFinished=0.002567ms, ResetLoadersForSaveUnMarkAllObjects=2196.224121ms, TagPackageExports=1.642164ms, BeginCacheForCookedPlatformData=0.008125ms, SerializeImports=0.254877ms, GatherLocalizableTextData=0.002567ms, MarkNames=0.020526ms, SerializeSummary=0.008553ms, SerializeNames=0.075694ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.126582ms, SortExportsNonSeekfree=0.241194ms, SortExportsSeekfreeConstructor=0.006843ms, SortExportsSeekfreeInner=1.315441ms, SortExportsSeekfree=0.004705ms, BuildDependencyMap=0.023521ms, SerializeImportMap=0.006843ms, SerializeExportMap=0.008550ms, SerializeDependencyMap=0.003848ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011548ms, SerializeExports=0.123587ms, SerializeBulkData=0.007700ms, AsyncWrite=0.063721ms, UnaccountedTime=19.073479ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
E:/NightmareGame/TheGame/Content/ThirdPersonBP/Menus/TempLogo.uasset, AllOfLoadPackage_Duration=1248.646203ms, AllOfLoadPackage_HitCount=92313, ResolveRedirectors_Duration=2.640106ms, ResolveRedirectors_HitCount=92313, CacheForCookedPlatformData_Duration=6919.824768ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.088949ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.072703ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=7.989727ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_1784, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7FF4E7F14ED1074505B1DB812DE74__CDF2EC10D787191E126DFA1307484E69CC3E6EF9, StartTime=2015.11.17-07.51.56, HierarchicalDDC, Duration=13.003885ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_1785, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_1784, StartTime=2015.11.17-07.51.56, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=12.944445ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_267, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7FF4E7F14ED1074505B1DB812DE74__CDF2EC10D787191E126DFA1307484E69CC3E6EF9, StartTime=2015.11.17-07.52.03, HierarchicalDDC, DataSize=180310 bytes, Retrieved=true, Duration=85.152184ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_268, CachedDataProbablyExists, Parent=DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_267, StartTime=2015.11.17-07.52.03, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.419520ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_269, GetCachedData, Parent=DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_267, StartTime=2015.11.17-07.52.03, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=84.551346ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
SavePackageTransactionIdD15A28234F97F14ADD81DC8018D8CD34_576, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/ThirdPersonBP/Menus/TempLogo.uasset, FlushAsyncLoading=0.039771ms, FlushStreamingFunc=0.003848ms, BlockTillAllRequestsFinished=0.003420ms, ResetLoadersForSaveUnMarkAllObjects=1.137115ms, TagPackageExports=0.040200ms, BeginCacheForCookedPlatformData=0.028655ms, SerializeImports=0.041481ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.003420ms, SerializeSummary=0.007272ms, SerializeNames=0.012401ms, SerializeGatherableTextData=0.001281ms, BuildExportMap=0.006843ms, SortExportsNonSeekfree=0.003420ms, SortExportsSeekfreeConstructor=0.008982ms, SortExportsSeekfreeInner=0.147112ms, SortExportsSeekfree=0.002991ms, BuildDependencyMap=0.006843ms, SerializeImportMap=0.003848ms, SerializeExportMap=0.002995ms, SerializeDependencyMap=0.002991ms, SerializeStringAssetReferenceMap=0.002138ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014968ms, SerializeExports=0.086814ms, SerializeBulkData=0.010263ms, AsyncWrite=0.104345ms, UnaccountedTime=5.396903ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
E:/NightmareGame/TheGame/Content/Mannequin/Character/Mesh/UE4_Mannequin_Skeleton.uasset, AllOfLoadPackage_Duration=0.028651ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003848ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.081681ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.011120ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=8.351516ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
SavePackageTransactionIdD15A28234F97F14ADD81DC8018D8CD34_577, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/Mannequin/Character/Mesh/UE4_Mannequin_Skeleton.uasset, FlushAsyncLoading=0.036780ms, FlushStreamingFunc=0.002991ms, BlockTillAllRequestsFinished=0.002567ms, ResetLoadersForSaveUnMarkAllObjects=1.868818ms, TagPackageExports=0.020098ms, BeginCacheForCookedPlatformData=0.002138ms, SerializeImports=0.044476ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.003848ms, SerializeSummary=0.007700ms, SerializeNames=0.059441ms, SerializeGatherableTextData=0.001285ms, BuildExportMap=0.006840ms, SortExportsNonSeekfree=0.002995ms, SortExportsSeekfreeConstructor=0.007696ms, SortExportsSeekfreeInner=0.088524ms, SortExportsSeekfree=0.002138ms, BuildDependencyMap=0.004705ms, SerializeImportMap=0.002138ms, SerializeExportMap=0.001710ms, SerializeDependencyMap=0.001714ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009406ms, SerializeExports=0.040628ms, SerializeBulkData=0.006415ms, AsyncWrite=0.050463ms, UnaccountedTime=5.307526ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
E:/NightmareGame/TheGame/Content/Mannequin/Character/Mesh/SK_Mannequin_PhysicsAsset.uasset, AllOfLoadPackage_Duration=9.345796ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.050463ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.007272ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.073556ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.020523ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=44.769920ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
SavePackageTransactionIdD15A28234F97F14ADD81DC8018D8CD34_578, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/Mannequin/Character/Mesh/SK_Mannequin_PhysicsAsset.uasset, FlushAsyncLoading=0.031218ms, FlushStreamingFunc=0.002567ms, BlockTillAllRequestsFinished=0.002995ms, ResetLoadersForSaveUnMarkAllObjects=1.741804ms, TagPackageExports=0.177901ms, BeginCacheForCookedPlatformData=0.004705ms, SerializeImports=0.263859ms, GatherLocalizableTextData=0.002567ms, MarkNames=0.008125ms, SerializeSummary=0.007268ms, SerializeNames=0.059016ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.017107ms, SortExportsNonSeekfree=0.712886ms, SortExportsSeekfreeConstructor=0.006843ms, SortExportsSeekfreeInner=0.454161ms, SortExportsSeekfree=0.002567ms, BuildDependencyMap=0.014111ms, SerializeImportMap=0.002567ms, SerializeExportMap=0.007272ms, SerializeDependencyMap=0.002567ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009410ms, SerializeExports=0.217669ms, SerializeBulkData=0.006843ms, AsyncWrite=0.053883ms, UnaccountedTime=39.993961ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
E:/NightmareGame/TheGame/Content/Mannequin/Character/Mesh/SK_Mannequin.uasset, AllOfLoadPackage_Duration=0.039771ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003420ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.102207ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.025656ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=13113.310594ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
SavePackageTransactionIdD15A28234F97F14ADD81DC8018D8CD34_579, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/Mannequin/Character/Mesh/SK_Mannequin.uasset, FlushAsyncLoading=0.035498ms, FlushStreamingFunc=0.002991ms, BlockTillAllRequestsFinished=0.002995ms, ResetLoadersForSaveUnMarkAllObjects=3.088038ms, TagPackageExports=0.106912ms, BeginCacheForCookedPlatformData=0.002995ms, SerializeImports=0.146683ms, GatherLocalizableTextData=0.003420ms, MarkNames=0.007272ms, SerializeSummary=0.008978ms, SerializeNames=0.091091ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.022236ms, SortExportsNonSeekfree=0.003852ms, SortExportsSeekfreeConstructor=0.007268ms, SortExportsSeekfreeInner=0.666700ms, SortExportsSeekfree=0.004705ms, BuildDependencyMap=0.007272ms, SerializeImportMap=0.005987ms, SerializeExportMap=0.002991ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014968ms, SerializeExports=1.613513ms, SerializeBulkData=0.021383ms, AsyncWrite=0.617094ms, UnaccountedTime=13106.084961ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
