DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.15.53, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.125086ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_292, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_1E45A05E480826FA4F0D148FF37C463__0A903CD895B7F52DABBDB7FE89FA61A522C39F14, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=12624 bytes, Retrieved=true, Duration=0.299893ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_293, CachedDataProbablyExists, Parent=DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_292, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.112705ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_303, GetCachedData, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_301, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.138711ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_332, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_EA05BB5E4E00047AB4DF3982040A12D3__3C96AD3E7E96C4ECEE6E324A13C15E4FC0026DE7, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.206493ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_333, CachedDataProbablyExists, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_332, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.054382ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_294, GetCachedData, Parent=DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_292, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.141077ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_334, GetCachedData, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_332, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.101674ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_304, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_3605E8E0452E82A9AF64C391436DDE60__7272FB07CCD438C98DF92140FEF101647967A39F, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.237234ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_305, CachedDataProbablyExists, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_304, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.072513ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_335, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_EA05BB5E4E00047AB4DF3982040A12D3__EC7B42EFF538B64425B934EF842296C332B2AA10, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.171028ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_336, CachedDataProbablyExists, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_335, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.050049ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_306, GetCachedData, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_304, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.119008ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_295, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_1E45A05E480826FA4F0D148FF37C463__7B71F087A378EE85BE6AA217F4256B55DEC6B3C1, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=2097414 bytes, Retrieved=true, Duration=3.850505ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_296, CachedDataProbablyExists, Parent=DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_295, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.075661ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_337, GetCachedData, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_335, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.083148ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_297, GetCachedData, Parent=DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_295, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=2.293911ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_307, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A1BA5DDA4051D397A89A6597B8D1F83__2DB165E1111B912334B8764BEA291DCB7AEDAAD8, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=12624 bytes, Retrieved=true, Duration=0.264030ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_338, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_80B3C0014BD64E74D1BE3FB93C052DA__56D19D80CC38D5A3DA738A9A50C5DD038C4AA8AD, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=12330 bytes, Retrieved=true, Duration=0.187974ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_339, CachedDataProbablyExists, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_338, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.068177ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_308, CachedDataProbablyExists, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_307, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.073295ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_340, GetCachedData, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_338, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.085119ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_309, GetCachedData, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_307, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.136353ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_341, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_80B3C0014BD64E74D1BE3FB93C052DA__DEFD3BC9917783686DB0842941C655FC6105C66B, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=524549 bytes, Retrieved=true, Duration=0.727463ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_342, CachedDataProbablyExists, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_341, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.050049ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_343, GetCachedData, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_341, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.317626ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_310, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A1BA5DDA4051D397A89A6597B8D1F83__95C391F385AD71BE9235269E0422AE0026AFA7E5, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=2097414 bytes, Retrieved=true, Duration=3.815826ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_311, CachedDataProbablyExists, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_310, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.089061ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_312, GetCachedData, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_310, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=2.275784ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_344, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_80B3C0014BD64E74D1BE3FB93C052DA__6F456A6DC4F19031F3E7A561608A8E600BD807B6, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=131333 bytes, Retrieved=true, Duration=0.462644ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_345, CachedDataProbablyExists, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_344, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.123739ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_346, GetCachedData, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_344, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.206497ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_347, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_80B3C0014BD64E74D1BE3FB93C052DA__7605B3444BC21E2087CA8913A1AB3E14CD9953D5, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.371613ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_348, CachedDataProbablyExists, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_347, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.137139ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_349, GetCachedData, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_347, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.163149ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_350, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_19CDA6944799E47E6C8039A75BB618C__2EB895A4BB57FFC954EAF1EFF66221F036456CCB, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=12330 bytes, Retrieved=true, Duration=0.301465ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_351, CachedDataProbablyExists, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_350, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.122949ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_352, GetCachedData, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_350, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.133589ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_353, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_19CDA6944799E47E6C8039A75BB618C__FF4F953BB0EA8441FA25D5103DC164A8ADF825A0, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=524549 bytes, Retrieved=true, Duration=0.822432ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_354, CachedDataProbablyExists, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_353, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.078030ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_355, GetCachedData, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_353, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.369247ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_356, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_19CDA6944799E47E6C8039A75BB618C__F7DE4D61F9492FAD603143DCC58A5C2396866FA9, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=131333 bytes, Retrieved=true, Duration=0.368461ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_357, CachedDataProbablyExists, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_356, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.095367ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_358, GetCachedData, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_356, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.156842ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_359, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_19CDA6944799E47E6C8039A75BB618C__6F0A9CE33D383A683A010FDC876761B9D7DDCE52, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.576925ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_298, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_1E45A05E480826FA4F0D148FF37C463__541300A34272E44BC7907EF8F13E613049F24631, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=524549 bytes, Retrieved=true, Duration=1.199961ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_360, CachedDataProbablyExists, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_359, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.207283ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_299, CachedDataProbablyExists, Parent=DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_298, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.195462ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_313, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A1BA5DDA4051D397A89A6597B8D1F83__6B158A55644A98E28772EECCCC3A811744A7BD8F, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=524549 bytes, Retrieved=true, Duration=1.025382ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_300, GetCachedData, Parent=DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_298, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.516634ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_314, CachedDataProbablyExists, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_313, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.085909ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_361, GetCachedData, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_359, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.202946ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_315, GetCachedData, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_313, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.481561ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_362, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_CB7E9BB2497D9A77671EA98D032124B__46F154381AF30FA5FC0D9F30F9E826CBB7EFD154, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=12330 bytes, Retrieved=true, Duration=0.217922ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_363, CachedDataProbablyExists, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_362, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.069357ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_364, GetCachedData, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_362, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.107978ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_365, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_CB7E9BB2497D9A77671EA98D032124B__FB521E5286B9F676E22768E76F6B2C870D84FA6B, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=524549 bytes, Retrieved=true, Duration=0.987943ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_366, CachedDataProbablyExists, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_365, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.057142ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_367, GetCachedData, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_365, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.400379ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_301, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_1E45A05E480826FA4F0D148FF37C463__01E6721BA304F9D3DD9B5EF58471E5E874F75F96, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=131333 bytes, Retrieved=true, Duration=0.956025ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_302, CachedDataProbablyExists, Parent=DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_301, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.422448ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_316, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A1BA5DDA4051D397A89A6597B8D1F83__6AE8408A0A489AC2C0A867562923229A7FD502B0, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=131333 bytes, Retrieved=true, Duration=0.551704ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_317, CachedDataProbablyExists, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_316, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.128075ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_303, GetCachedData, Parent=DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_301, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.377920ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_318, GetCachedData, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_316, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.279006ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_368, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_CB7E9BB2497D9A77671EA98D032124B__86940FDA6211DDE78C80EFB064BDCF9C8E1385DB, StartTime=2015.12.10-06.16.10, HierarchicalDDC, DataSize=131333 bytes, Retrieved=true, Duration=0.584021ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_369, CachedDataProbablyExists, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_368, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.147779ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_370, GetCachedData, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_368, StartTime=2015.12.10-06.16.10, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.295162ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
