DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.09-21.35.07, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.551309ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_423, CachedDataProbablyExists, Parent=DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_422, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.134774ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_363, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C977E81B47B01CA392BFA6ACD4C50D7F_0__3ABA0263B35578D2C5EF33783B8515BE05260306, StartTime=2015.11.09-21.36.37, HierarchicalDDC, DataSize=3539 bytes, Retrieved=true, Duration=0.533182ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_493, GetCachedData, Parent=DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_491, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.301469ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_424, GetCachedData, Parent=DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_422, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.206102ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_364, CachedDataProbablyExists, Parent=DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_363, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.169847ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1242, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CD15C6414533D6959C3A0D9F90059__800590887E491BCB177ED2FC6D9B024AFEACAF9F, StartTime=2015.11.09-21.36.37, HierarchicalDDC, Duration=0.291221ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1243, CachedDataProbablyExists, Parent=DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1242, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.246298ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_365, GetCachedData, Parent=DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_363, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.308163ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_425, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CE3202C04997FFE4D66F21B99E7983B0_0__B7D963C4F94E1B0D7906642528DE6A2B96404EA8, StartTime=2015.11.09-21.36.37, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.573773ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_426, CachedDataProbablyExists, Parent=DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_425, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.182062ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_494, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_321172B1425ABA244F9CCBAC4AF3F810_0__28CB46CDC4082EE3C5047A847197687FF78DB903, StartTime=2015.11.09-21.36.37, HierarchicalDDC, DataSize=3539 bytes, Retrieved=true, Duration=0.543036ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_495, CachedDataProbablyExists, Parent=DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_494, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.178516ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1244, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_DDD195534D0C2FC9C4C97E8CC129B__C4E43DE1E07F957AB82738AD038644F6584DA6DE, StartTime=2015.11.09-21.36.37, HierarchicalDDC, Duration=0.214376ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_427, GetCachedData, Parent=DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_425, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.310529ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1245, CachedDataProbablyExists, Parent=DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1244, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.171028ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_366, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C977E81B47B01CA392BFA6ACD4C50D7F_0__3B3DD651940634EFCE4F89C3374793D04BB0A4D9, StartTime=2015.11.09-21.36.37, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.552490ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_367, CachedDataProbablyExists, Parent=DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_366, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.208072ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_496, GetCachedData, Parent=DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_494, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.296738ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1246, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FAEB1C5F4A2F013187D05BBC08ED4__2E3BADAB9214C7B8C1125C9794B40B62B7C7EDC1, StartTime=2015.11.09-21.36.37, HierarchicalDDC, Duration=0.200190ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1247, CachedDataProbablyExists, Parent=DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1246, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.163540ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_368, GetCachedData, Parent=DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_366, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.284128ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_428, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_0CC93DC8497B33BE675175B9D5707DBA_0__AB9D5802C2F6D1A6270EEF1AD6F58EED946D2DB9, StartTime=2015.11.09-21.36.37, HierarchicalDDC, DataSize=3250 bytes, Retrieved=true, Duration=0.630122ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_429, CachedDataProbablyExists, Parent=DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_428, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.163935ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_497, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_321172B1425ABA244F9CCBAC4AF3F810_0__5F007BAA5BA19CC9A82DAC2EFA8CA7F85A1F8123, StartTime=2015.11.09-21.36.37, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.600569ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_498, CachedDataProbablyExists, Parent=DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_497, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.220288ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1248, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7CB4CD7D4F20212EE256D99E53570__54F5D991B2BBE40CD22CBA6B1570CE7B93984F37, StartTime=2015.11.09-21.36.37, HierarchicalDDC, Duration=0.183243ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_430, GetCachedData, Parent=DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_428, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.398014ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1249, CachedDataProbablyExists, Parent=DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1248, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.151720ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_369, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_034E185942279FD4C2D9B6BCE6B0E105_0__C3A47ABE950E184841561F7EDD110A6D2914D716, StartTime=2015.11.09-21.36.37, HierarchicalDDC, DataSize=3250 bytes, Retrieved=true, Duration=0.518206ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_370, CachedDataProbablyExists, Parent=DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_369, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.165906ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_499, GetCachedData, Parent=DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_497, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.312895ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1250, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_02B750B4485961717BF0E8BECC32D__0CF2079CED251EC4DB6247CED20563391976F2F3, StartTime=2015.11.09-21.36.37, HierarchicalDDC, Duration=0.213590ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1251, CachedDataProbablyExists, Parent=DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1250, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.180881ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_371, GetCachedData, Parent=DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_369, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.285704ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_431, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_8AD7AD9A40073B9986708EB148B7EC16_0__69E97CE2BCFCC6849E0E561D3B62796C9ADB63D6, StartTime=2015.11.09-21.36.37, HierarchicalDDC, DataSize=3539 bytes, Retrieved=true, Duration=0.550129ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_432, CachedDataProbablyExists, Parent=DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_431, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.159599ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1252, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8745A2414CBE4FF0DAF06CAAA2AD3__905571CD7BE0A09B9669E0004A26863E390E6527, StartTime=2015.11.09-21.36.37, HierarchicalDDC, Duration=0.243142ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1253, CachedDataProbablyExists, Parent=DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1252, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.204522ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_433, GetCachedData, Parent=DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_431, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.317231ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_372, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_EADE08D94A8B4C7E25CDF8B7C467D6F1_0__5D71A4C065CA9744647B1C0D24E5065DD660CC72, StartTime=2015.11.09-21.36.37, HierarchicalDDC, DataSize=3829 bytes, Retrieved=true, Duration=0.625789ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_373, CachedDataProbablyExists, Parent=DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_372, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.210438ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_500, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_31E698AE430FC39F4F1419BEE4C07C2B_0__E01B23044AA1DDF33146E78A6CAE3E4E57DF8436, StartTime=2015.11.09-21.36.37, HierarchicalDDC, DataSize=3829 bytes, Retrieved=true, Duration=0.587169ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_501, CachedDataProbablyExists, Parent=DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_500, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.170637ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1254, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D0E1BD742E17ADE0900188925637__3D2349DFB72CD8ECB65C5BA5BA85B1B5C08DE32D, StartTime=2015.11.09-21.36.37, HierarchicalDDC, Duration=0.328265ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_374, GetCachedData, Parent=DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_372, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.292800ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1255, CachedDataProbablyExists, Parent=DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1254, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.270337ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_502, GetCachedData, Parent=DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_500, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.337724ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_434, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_8AD7AD9A40073B9986708EB148B7EC16_0__0368D5E52A331D96E0076C42D4C760FD2AD8E01A, StartTime=2015.11.09-21.36.37, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.567857ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_435, CachedDataProbablyExists, Parent=DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_434, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.201371ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_436, GetCachedData, Parent=DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_434, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.293586ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_375, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_EADE08D94A8B4C7E25CDF8B7C467D6F1_0__D8EE45EEF36FBB297456B28B5D167A063C3BD76A, StartTime=2015.11.09-21.36.37, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=0.641946ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_376, CachedDataProbablyExists, Parent=DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_375, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.210434ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1256, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A1E88F7A4E3015D72AB2AFB31AF3F__A01C1386B2142DE44353A85816992AD44A976655, StartTime=2015.11.09-21.36.37, HierarchicalDDC, Duration=0.267182ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_503, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_31E698AE430FC39F4F1419BEE4C07C2B_0__CEC1BC0B0B40708511A07563BD84C49668DEF918, StartTime=2015.11.09-21.36.37, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=0.594657ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1257, CachedDataProbablyExists, Parent=DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1256, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.217136ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_504, CachedDataProbablyExists, Parent=DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_503, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.191126ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_377, GetCachedData, Parent=DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_375, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.317227ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_505, GetCachedData, Parent=DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_503, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.306986ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_437, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_5081E12B4921F3EF16873A9DE6DC60B3_0__86210737A2C1EE151239FEAE2A1D82B223773581, StartTime=2015.11.09-21.36.37, HierarchicalDDC, DataSize=3829 bytes, Retrieved=true, Duration=0.501655ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1258, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_430C9CC34FF6BC9B9D2358B0AA2B3__23E2833E9C1D2521AC417DD1B047C4AEDD83C364, StartTime=2015.11.09-21.36.37, HierarchicalDDC, Duration=0.236839ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_438, CachedDataProbablyExists, Parent=DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_437, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.156052ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1259, CachedDataProbablyExists, Parent=DDCTransactionId66B3CA1F4A3A683764A041B6A8CBD6B1_1258, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.189550ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_439, GetCachedData, Parent=DDCTransactionId0CE5A1D04AA40D345BC748B255A5790E_437, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.272304ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_378, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_EADE08D94A8B4C7E25CDF8B7C467D6F1_0__2C912A6CA91B04AB877D8CD95EF50C42C91B06F2, StartTime=2015.11.09-21.36.37, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.590716ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_506, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_31E698AE430FC39F4F1419BEE4C07C2B_0__984A9921869D70E5CD30736A3596F04DC03A9CCB, StartTime=2015.11.09-21.36.37, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.591505ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_379, CachedDataProbablyExists, Parent=DDCTransactionIdDA52E16B40BFDC6540C528AC56264ECE_378, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.229746ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_507, CachedDataProbablyExists, Parent=DDCTransactionIdDE5DDDDC4B04A856503DB18E91DEA96C_506, StartTime=2015.11.09-21.36.37, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.178516ms, RunGuid=RunID76BC05E7425F2B101A7BA6AAFECD909C
