DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.02.32, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=2.192236ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_553, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_40D519AF445EB125DE3E8BAB1D908__A06094011CB4EAD78523F17E681AD0606B2918C3, StartTime=2015.12.10-06.03.06, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=0.266001ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_554, CachedDataProbablyExists, Parent=DDCTransactionIdDF6B9117480A272436473FAF035D8882_553, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.074875ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2336, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_7E0A60D644B8E8F2317401AC149D3423_0__423D9F7D900A0120D67A0B9CC6FB560A3F95DADE, StartTime=2015.12.10-06.03.06, HierarchicalDDC, Duration=0.087880ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_582, GetCachedData, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_580, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.172999ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2337, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2336, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.052411ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_555, GetCachedData, Parent=DDCTransactionIdDF6B9117480A272436473FAF035D8882_553, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.148170ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2338, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_29E464B54DF751AA7AD2B28253D839E__A59B41E8861F9B82EE0CE2602C5F11B6E1C12618, StartTime=2015.12.10-06.03.06, HierarchicalDDC, Duration=0.090640ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2339, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2338, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.052806ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_556, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_40D519AF445EB125DE3E8BAB1D908__7B73874B01AB03D80A4308CFD50E96F6F2EA90CF, StartTime=2015.12.10-06.03.06, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.321168ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_583, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C38FD80E4BDDF9D7816D89AB5E148962__84E456A69C0B3B703AA174837C6E1143D7D922D4, StartTime=2015.12.10-06.03.06, HierarchicalDDC, DataSize=3267 bytes, Retrieved=true, Duration=0.252601ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_557, CachedDataProbablyExists, Parent=DDCTransactionIdDF6B9117480A272436473FAF035D8882_556, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.056747ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_584, CachedDataProbablyExists, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_583, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.071328ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2340, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_862429094C41A743F726609DDD533102_0__E728962FEB4A5AF3685F96D177E2DEE25C77E100, StartTime=2015.12.10-06.03.06, HierarchicalDDC, Duration=0.116251ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2341, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2340, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.070538ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_558, GetCachedData, Parent=DDCTransactionIdDF6B9117480A272436473FAF035D8882_556, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.179302ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_585, GetCachedData, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_583, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.136349ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2342, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_08A5B5D64F05984B043328B079AA5__EDA554A899B302BEA885873178C2B86C99C66960, StartTime=2015.12.10-06.03.06, HierarchicalDDC, Duration=0.113100ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2343, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2342, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.073694ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_586, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_FBF9B7E24A20A7DA33A28E97989FC46E__C2A5FB71DF9712D23592D5161730E8537B40D821, StartTime=2015.12.10-06.03.06, HierarchicalDDC, DataSize=3267 bytes, Retrieved=true, Duration=0.500474ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_587, CachedDataProbablyExists, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_586, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.124525ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_559, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_DA1C712245554D9D5CB90AA922A9592E__08F4EBD5B556717F1BC67A2AE9340475A748E470, StartTime=2015.12.10-06.03.06, HierarchicalDDC, DataSize=3267 bytes, Retrieved=true, Duration=0.432692ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_560, CachedDataProbablyExists, Parent=DDCTransactionIdDF6B9117480A272436473FAF035D8882_559, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.121374ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2344, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_83D6057C4730043C71DB94968D141__C8362FCDE9CD7217CB128E141019EE8A3BC87A78, StartTime=2015.12.10-06.03.06, HierarchicalDDC, Duration=0.165511ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_588, GetCachedData, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_586, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.271123ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2345, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2344, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.081178ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_561, GetCachedData, Parent=DDCTransactionIdDF6B9117480A272436473FAF035D8882_559, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.212405ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2346, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F50B152241D6ADEFFED6B980EA9D5__A0E71A165179BDCB426B349E1589EC2AE22269A9, StartTime=2015.12.10-06.03.06, HierarchicalDDC, Duration=0.143837ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2347, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2346, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.083152ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_562, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_EE5FC31A46B7F83FE6CF4F92D72C0DF2__50763F6216D8ED44500D90913BC1953DD41AEEF3, StartTime=2015.12.10-06.03.06, HierarchicalDDC, DataSize=4437 bytes, Retrieved=true, Duration=0.408653ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_532, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C2D78A394F9171547483589BA18E7__448E747913FFC8C355A3F02E6766168137F9033F, StartTime=2015.12.10-06.03.06, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.814158ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_589, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_E09B75E3472AEBF5C93629B925E081CE__530B5278918D816015FF87E4DAC706BC6F16948F, StartTime=2015.12.10-06.03.06, HierarchicalDDC, DataSize=3851 bytes, Retrieved=true, Duration=0.332993ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_533, CachedDataProbablyExists, Parent=DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_532, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.112310ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_590, CachedDataProbablyExists, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_589, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.078421ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_563, CachedDataProbablyExists, Parent=DDCTransactionIdDF6B9117480A272436473FAF035D8882_562, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.096153ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2348, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E20C12AB4E812AF3B82BCD8A71412__77E1558C23A64B98E7450FAFE1942029B509CF45, StartTime=2015.12.10-06.03.06, HierarchicalDDC, Duration=0.106793ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2349, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2348, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.068173ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_591, GetCachedData, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_589, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.106793ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_534, GetCachedData, Parent=DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_532, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.399198ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_564, GetCachedData, Parent=DDCTransactionIdDF6B9117480A272436473FAF035D8882_562, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.137135ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2350, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B9C1ED9447847472F0DDEA9B61B3E__2F6B93EB7FE32E529ED95E1E253D0D207B4DF1C1, StartTime=2015.12.10-06.03.06, HierarchicalDDC, Duration=0.139896ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2351, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2350, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.080783ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_592, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_E09B75E3472AEBF5C93629B925E081CE__C57030F4206F6DDD55DF90BD9E5FC0A7D4095D0B, StartTime=2015.12.10-06.03.06, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.269547ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_593, CachedDataProbablyExists, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_592, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.073694ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_594, GetCachedData, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_592, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.126496ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_565, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_EE5FC31A46B7F83FE6CF4F92D72C0DF2__02F4B8BF81F04178EE058BC674BE8EB9274EA141, StartTime=2015.12.10-06.03.06, HierarchicalDDC, DataSize=524550 bytes, Retrieved=true, Duration=1.203503ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2352, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E6843D8C4EB321085ABB189A9552C__2A2896BD6CD6184C44DD580859EC30D172826BC9, StartTime=2015.12.10-06.03.06, HierarchicalDDC, Duration=0.146199ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_566, CachedDataProbablyExists, Parent=DDCTransactionIdDF6B9117480A272436473FAF035D8882_565, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.089847ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2353, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2352, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.078421ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdDF6B9117480A272436473FAF035D8882_567, GetCachedData, Parent=DDCTransactionIdDF6B9117480A272436473FAF035D8882_565, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.637613ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_595, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_E09B75E3472AEBF5C93629B925E081CE__4F01690F7118299318B1932CFF62FE890206DCF2, StartTime=2015.12.10-06.03.06, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.340480ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_596, CachedDataProbablyExists, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_595, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.055961ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_597, GetCachedData, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_595, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.197034ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2354, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_DF10F7DE4D2D93394CFFD58D934CC__DF25E2D85C834E4B2F83B55D4349BCE0ECF424AA, StartTime=2015.12.10-06.03.06, HierarchicalDDC, Duration=0.290826ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2355, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2354, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.124134ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_598, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_9FA617B64B5A34591D4CD09FD93B775F__D2DCA5C3ECB0CB267CD57330C400DCB9DEF88AE1, StartTime=2015.12.10-06.03.06, HierarchicalDDC, DataSize=3851 bytes, Retrieved=true, Duration=0.381857ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_535, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C2D78A394F9171547483589BA18E7__B9EBA8D29A77B327BD1C34E8957FECF4868A56E5, StartTime=2015.12.10-06.03.06, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.533972ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_599, CachedDataProbablyExists, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_598, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.124134ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_536, CachedDataProbablyExists, Parent=DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_535, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.166692ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2356, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_23FEDD874C22B8AB9526648CD684A__4B957C584852DF6440661775BA2FF1FA7C7C047B, StartTime=2015.12.10-06.03.06, HierarchicalDDC, Duration=0.169057ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_600, GetCachedData, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_598, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.161964ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2357, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2356, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.113890ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_537, GetCachedData, Parent=DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_535, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.193097ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_601, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_9FA617B64B5A34591D4CD09FD93B775F__5CC03E3D279AD8FAF9C64A1F950631287513EDE8, StartTime=2015.12.10-06.03.06, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.340480ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_602, CachedDataProbablyExists, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_601, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.067782ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2358, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EE90D6B4806814607589EA058F68__9E91B5B5428965BFAF8C8A5638A3682F8957D73D, StartTime=2015.12.10-06.03.06, HierarchicalDDC, Duration=0.158418ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2359, CachedDataProbablyExists, Parent=DDCTransactionId6BE1712749CBF70D621102ABD07ED2DD_2358, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.111129ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_603, GetCachedData, Parent=DDCTransactionIdA06E63BB442A755DF22EA99BCBBE2D08_601, StartTime=2015.12.10-06.03.06, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.127286ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
DDCTransactionId5B01BF5D4A0A2ADBEA080E9494888872_538, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C2D78A394F9171547483589BA18E7__E86C4EE22B24A11D50216DAE0D3D8488ADE3B992, StartTime=2015.12.10-06.03.06, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.364520ms, RunGuid=RunID004D454945D35AC05E447C8ADD91DC60
