DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.06.48, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=3.216833ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1316, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1314, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.165116ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1317, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1C2C39FC43C3B18E075899B5F200A35__64D73DDAE367ED13F5CA8C4113E757B828232FB3, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=108485 bytes, Retrieved=true, Duration=0.478011ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1318, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1317, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.078816ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1319, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1317, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.262450ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1320, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf082DCF3F__6FCBD4BFED4FADCA51CD271535F176424780707D, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=140703 bytes, Retrieved=true, Duration=0.900064ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1321, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1320, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.319593ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1322, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1320, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.377525ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1323, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf082DCF3F__BA69CE8D78D0C8C309D7991766787E947C33D973, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=108975 bytes, Retrieved=true, Duration=0.807065ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1324, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1323, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.286888ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1325, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1323, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.349544ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1326, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_45__C65CF78E789F53DBE0A72E349873C19A3121A8F3, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=488901 bytes, Retrieved=true, Duration=1.880921ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1327, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1326, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.302255ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1328, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1326, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.979669ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1329, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_0384B713466861498__130B72E45A8859DE4447ED1FCC24200C3369B7FA, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=2269 bytes, Retrieved=true, Duration=1.052573ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1330, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1329, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.441365ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1331, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1329, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.368852ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1332, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0384B713466861498F7ED7ACBED52C1__AF5F03CA05D34858C4EDE45DC3249F3D910752C5, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=125203 bytes, Retrieved=true, Duration=1.388721ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1333, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1332, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.394072ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1334, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1332, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.657711ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1335, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_78__E140F6FC0FB9ED974584EC5690673FD72BA9B8AF, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=42057 bytes, Retrieved=true, Duration=0.895731ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1336, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1335, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.397623ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1337, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1335, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.330236ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1338, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_F94A1D0442ED53507__8C88E867870F5DCB801307B902FEB64A005795F0, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=2101 bytes, Retrieved=true, Duration=0.386979ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1339, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1338, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.141077ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1340, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1338, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.156451ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1341, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F94A1D0442ED535075037799F75B8B9__2791EB02A55F317C05EC1E6003348C34C2FCE435, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=12496 bytes, Retrieved=true, Duration=0.287279ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1342, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1341, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.096943ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1343, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1341, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.123739ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1344, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf3FEB50D0__74F179599C1167E3F3FA98E47EF9550B4029054B, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=96440 bytes, Retrieved=true, Duration=0.931594ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1345, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1344, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.384223ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1346, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1344, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.342846ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1347, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf3FEB50D0__C8140F9443876AAD1DB8BC8DC91F753D601F7601, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=63212 bytes, Retrieved=true, Duration=0.866178ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1348, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1347, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.291221ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1349, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1347, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.355456ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1350, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufDC720A25__81666D29111410003B999991E7F2721F709C6648, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=163711 bytes, Retrieved=true, Duration=1.253948ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1351, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufDC720A25__D1580DC79C9B2F7C9BBD784BFDF125845041F5B0, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=128653 bytes, Retrieved=true, Duration=0.987157ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1352, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_1A__E8E92C666166F0C42187CCC247BE6C986A9EBA29, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=70389 bytes, Retrieved=true, Duration=1.515612ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1353, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1352, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.564314ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1354, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1352, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.576138ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1355, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_1E5EE94A4FA45DC39__E262B735554D9844B06E37E8DBE474D21D5DC205, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=2413 bytes, Retrieved=true, Duration=0.859868ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1356, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1355, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.343237ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1357, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1355, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.344031ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1358, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1E5EE94A4FA45DC391C52296FAD9579__47D5A3166E5B2E5E0BBF66341A3106068F39B5E8, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=28626 bytes, Retrieved=true, Duration=0.796821ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1359, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1358, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.218712ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1360, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1358, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.373978ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1361, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufFC6B5272__F15406CB781252EB794702DA4969F500CC3164AD, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=92532 bytes, Retrieved=true, Duration=1.361132ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1362, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1361, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.517420ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1363, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1361, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.521753ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1364, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufFC6B5272__F046C34C5A0B920ECC349D9A9F8F5A264DBE052E, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=60884 bytes, Retrieved=true, Duration=1.008436ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1365, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1364, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.578895ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1366, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1364, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.184428ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1367, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0371ADF14CF0C54E661154BE3E320EB9__1_0_13123_0, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=1.856487ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1368, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1367, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.621852ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1369, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1367, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.696331ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1370, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6BE8838C43A271515498C6932C700DDE__1_0_13123_0, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=1.028929ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1371, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1370, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.453975ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1372, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1370, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.345998ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1373, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_09E33BE9470E86B00B29E2917B1A9471__1_0_13123_0, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.982426ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1374, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1373, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.351910ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1375, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1373, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.429541ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1376, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_609396C04C01893DA040509AD11A850D__1_0_13123_0, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.582047ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1377, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1376, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.223044ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1378, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1376, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.232898ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1379, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6E7B7D394FB8BCE22E1BA3B5816665D2__1_0_13123_0, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.422053ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1380, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1379, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.180483ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1381, GetCachedData, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1379, StartTime=2015.12.10-06.07.20, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.166297ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_1382, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7ABFF065407E068925683EAC973BBDF8__1_0_13123_0, StartTime=2015.12.10-06.07.20, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.613969ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
