DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.27.09, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.509538ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1678, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1676, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.198614ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1679, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf082DCF3F__BA69CE8D78D0C8C309D7991766787E947C33D973, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=108975 bytes, Retrieved=true, Duration=0.402350ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1680, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1679, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.103641ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1681, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1679, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.155263ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1682, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_80__F36EB0F359C14D211FC37C396E1B73AC2E205747, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=1212141 bytes, Retrieved=true, Duration=1.587335ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1683, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1682, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.078421ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1684, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1682, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.639189ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1685, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_67E7E89C499D0E815039968AEB58F94__7D8A566DCAD33E4390006A4294CCBCEF0AAE496E, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=269642 bytes, Retrieved=true, Duration=0.874452ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1686, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1685, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.259697ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1687, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1685, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.342056ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1688, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_67E7E89C499D0E815__67909BF7453DB80E5D4CE5DC497DC2FA6268704F, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=457833 bytes, Retrieved=true, Duration=0.818886ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1689, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1688, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.131622ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1690, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1688, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.312500ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1691, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_C6__21F1D95B27427253B66BC0C6902B68DB4D3900B2, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=581609 bytes, Retrieved=true, Duration=1.354042ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1692, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1691, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.157628ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1693, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1691, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.736918ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1694, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_1C2C39FC43C3B18E0__D7211EBD06BC926C8785601C9993921BB91827F4, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=1765 bytes, Retrieved=true, Duration=0.307776ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1695, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1694, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.123743ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1696, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1694, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.117827ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1697, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1C2C39FC43C3B18E075899B5F200A35__64D73DDAE367ED13F5CA8C4113E757B828232FB3, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=108485 bytes, Retrieved=true, Duration=0.338905ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1698, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1697, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.068568ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1699, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1697, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.147384ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1700, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_45__C65CF78E789F53DBE0A72E349873C19A3121A8F3, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=488901 bytes, Retrieved=true, Duration=0.654951ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1701, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1700, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.057139ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1702, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1700, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.240386ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1703, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_0384B713466861498__130B72E45A8859DE4447ED1FCC24200C3369B7FA, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=2269 bytes, Retrieved=true, Duration=0.204917ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1704, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1703, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.066206ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1705, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1703, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.085119ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1706, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0384B713466861498F7ED7ACBED52C1__AF5F03CA05D34858C4EDE45DC3249F3D910752C5, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=125203 bytes, Retrieved=true, Duration=0.303831ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1707, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1706, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.053197ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1708, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1706, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.120588ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1709, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_D3__382503E5573EDB730EB335675F30EC7B84A4DFE0, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=25313 bytes, Retrieved=true, Duration=0.217531ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1710, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1709, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.059504ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1711, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1709, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.091821ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1712, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_0859DEF446DEA67B5__7DF8725310CBBE87306E553ECB4A4CBEA1AC6795, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=2461 bytes, Retrieved=true, Duration=0.179302ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1713, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1712, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.053991ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1714, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1712, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.073694ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1715, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0859DEF446DEA67B57400893DBFAC58__EDEFFDF430DFCBCE78FA9FAD0A31B08408863D6F, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=8054 bytes, Retrieved=true, Duration=0.182852ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1716, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1715, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.056744ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1717, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1715, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.072118ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1718, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufFFC4B995__CAC787B79CB90874CECCE21AC3694903E79FCF80, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=146555 bytes, Retrieved=true, Duration=0.598207ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1719, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1718, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.174575ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1720, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1718, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.245903ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1721, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufFFC4B995__1B45C19AAEF6378EC408D5189536023AC96800CC, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=113199 bytes, Retrieved=true, Duration=0.699483ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1722, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1721, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.238810ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1723, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1721, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.278216ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1724, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0371ADF14CF0C54E661154BE3E320EB9__1_0_13123_0, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.379890ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1725, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1724, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.145022ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1726, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1724, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.156447ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1727, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6BE8838C43A271515498C6932C700DDE__1_0_13123_0, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.205707ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1728, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1727, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.064235ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1729, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1727, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.079207ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1730, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_09E33BE9470E86B00B29E2917B1A9471__1_0_13123_0, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.187188ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1731, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1730, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.063449ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1732, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1730, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.075266ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1733, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_609396C04C01893DA040509AD11A850D__1_0_13123_0, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.174575ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1734, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1733, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.050835ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1735, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1733, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.072904ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1736, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6E7B7D394FB8BCE22E1BA3B5816665D2__1_0_13123_0, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.187974ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1737, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1736, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.063837ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1738, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1736, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.074480ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1739, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7ABFF065407E068925683EAC973BBDF8__1_0_13123_0, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.199009ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1740, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1739, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.070933ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1741, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1739, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.079207ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1742, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_019BA3F9403A76513EDC4398A3D3270E__1_0_13123_0, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.234868ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1743, CachedDataProbablyExists, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1742, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.096943ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1744, GetCachedData, Parent=DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1742, StartTime=2015.12.10-06.27.29, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.084333ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
DDCTransactionIdFF154DF5464A23189CB480B3CDE7D70A_1745, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F3AF19334097274944DF3D9BB9B9726D__1_0_13123_0, StartTime=2015.12.10-06.27.29, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.185609ms, RunGuid=RunID90F244F0496581292AFEC190F6FE37E8
